2020-12-03 18:07:07.494314,Website request error, http://www.nextpharma.com, http://www.nextpharma.com/group, HTTPSConnectionPool(host='nextpharma.comgroup', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x11c550a30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2020-12-03 18:08:23.406059,Website request error, http://www.nhlpharmacy.co.uk, http://www.nhlpharmacy.co.uk, HTTPConnectionPool(host='www.nhlpharmacy.co.uk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11c41a310>: Failed to establish a new connection: [Errno 60] Operation timed out'))
2020-12-03 18:08:36.063329,no page links in website,http://www.nhsggc.org.uk, https://www.nhsggc.org.uk/twitter
2020-12-03 18:08:41.020551,no page links in website,http://www.nhsggc.org.uk, https://www.nhsggc.org.uk/instagram
2020-12-03 18:08:41.996599,Website request error, http://www.nhsggc.org.uk, http://www.nhsggc.org.uk//www.nhsggc.org.uk/get-in-touch-get-involved/, 404
2020-12-03 18:08:42.724523,Website request error, http://www.nickkaye.co.uk, http://www.nickkaye.co.uk, 406
2020-12-03 18:08:43.394490,Website request error, http://www.nicobrand.com, https://www.linkedin.com/company/nicobrand-limited, 999
2020-12-03 18:08:44.151160,no page links in website,http://www.nicoventures.co.uk, http://www.nicoventures.co.uk
2020-12-03 18:16:18.383132,Website request error, http://www.cedricschemist.co.uk, http://www.cedricschemist.co.uk, HTTPConnectionPool(host='www.cedricschemist.co.uk', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1153af0a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
2020-12-03 18:16:19.868135,no page links in website,http://www.ceharrodpharmacy.co.uk, https://www.instagram.com/ceharrodpharmacy
2020-12-03 18:16:30.157654,no page links in website,http://www.certara.com, http://www.certara.com
